Crop ,Tray_position ,Replicate ,Treatment ,day ,date       ,batchid         ,tray ,planteye_id ,digital_biomass__avg ,digital_biomass__max ,digital_biomass__min ,height__avg   ,height__max ,height__min ,height_max__avg ,height_max__max ,height_max__min ,leaf_area_index__avg ,leaf_area_index__max ,leaf_area_index__min ,proj_area__avg ,proj_area__max ,proj_area__min ,ndvi_aver__avg ,ndvi_aver__max ,ndvi_aver__min ,greenness_aver__avg ,greenness_aver__max ,greenness_aver__min ,hue_aver__avg ,hue_aver__max ,hue_aver__min ,area_3d__avg   ,area_3d__max ,area_3d__min ,leaf_inclination__avg ,leaf_inclination__max ,leaf_inclination__min ,leaf_angle__avg ,leaf_angle__max ,leaf_angle__min ,light_pen_depth__avg ,light_pen_depth__max ,light_pen_depth__min ,npci_aver__avg ,npci_aver__max ,npci_aver__min ,psri_aver__avg ,psri_aver__max ,psri_aver__min
Mn24 ,A4            ,3,UV5       ,6,24/04/2022,31_HG_mix_st_16 ,3,scan2       ,5287958,5895463,4680453,33.5935,37.068,30.119,77.9495,82.365,73.534,0.672,0.68,0.664,105705.75,105893.648,105517.852,0.714435,0.73077,0.6981,0.43381,0.44024,0.42738,105.30588,106.45276,104.159,157222.1325,159045.359,155398.906,1.46721,1.47905,1.45537,42.97,43.401,42.539,24.896,26.491,23.301,0.23687,0.24777,0.22597,0.059245,0.06672,0.05177
Cr31 ,A5            ,2,UV5       ,6,24/04/2022,31_HG_mix_st_16 ,4,scan2       ,8287260.5,8849984,7724537,61.972,64.217,59.727,84.318,88.531,80.105,0.571,0.589,0.553,87261.207,89294.297,85228.117,0.73602,0.75071,0.72133,0.45056,0.45838,0.44274,105.53643,105.92516,105.1477,133571.7695,137812.781,129330.758,1.49741,1.50901,1.48581,41.902,42.3,41.504,34.7435,35.516,33.971,0.261115,0.26169,0.26054,0.05493,0.05874,0.05112
Pr26 ,B1            ,2,UV5       ,6,24/04/2022,31_HG_mix_st_16 ,5,scan2       ,2389854.438,2784339.25,1995369.625,24.4145,27.126,21.703,63.104,68.146,58.062,0.416,0.439,0.393,63066.2205,66479.273,59653.168,0.656025,0.67094,0.64111,0.43142,0.44102,0.42182,102.04792,102.7904,101.30544,97291.8085,102642.789,91940.828,1.523665,1.52636,1.52097,41.018,41.106,40.93,18.675,20.739,16.611,0.300995,0.30207,0.29992,0.08801,0.09384,0.08218
Bs49 ,B2            ,1,UV5       ,6,24/04/2022,31_HG_mix_st_16 ,6,scan2       ,1006126.688,1161595.375,850658,14.506,15.328,13.684,21.5675,23.004,20.131,0.295,0.324,0.266,46937.3945,51272.418,42602.371,0.75825,0.76462,0.75188,0.47625,0.47783,0.47467,107.55764,108.31966,106.79562,68972.4045,75780.758,62164.051,1.46641,1.4762,1.45662,42.997,43.354,42.64,11.9535,12.508,11.399,0.260285,0.27338,0.24719,0.04661,0.05074,0.04248
Bs79 ,B3            ,4,UV5       ,6,24/04/2022,31_HG_mix_st_16 ,7,scan2       ,3205664.75,3455169.75,2956159.75,31.1505,32.6,29.701,64.2545,68.186,60.323,0.439,0.453,0.425,68253.9455,70022.469,66485.422,0.789045,0.79442,0.78367,-0.028445,-0.02635,-0.03054,10.944625,10.97109,10.91816,102758.137,105985.688,99530.586,1.49904,1.5058,1.49228,41.8435,42.075,41.612,22.8005,23.806,21.795,0.14135,0.14329,0.13941,0.016335,0.01782,0.01485
Cr31 ,B4            ,4,UV5       ,6,24/04/2022,31_HG_mix_st_16 ,8,scan2       ,9684888.5,10118933,9250844,70.45,72.286,68.614,94.73,97.096,92.364,0.587,0.598,0.576,88202.57,88445.898,87959.242,0.747195,0.76026,0.73413,0.47387,0.48171,0.46603,105.110405,105.41138,104.80943,137404.18,139983.891,134824.469,1.52476,1.54999,1.49953,41.0005,41.825,40.176,33.5485,33.86,33.237,0.29379,0.29725,0.29033,0.057455,0.06066,0.05425
Bs79 ,A6            ,1,Control   ,7,25/04/2022,29_HG_mix_st_16 ,0,scan1       ,3304562.5,3304562.5,3304562.5,32.814,32.814,32.814,45.976,45.976,45.976,0.43,0.43,0.43,64508.418,64508.418,64508.418,0.77021,0.77021,0.77021,-0.13055,-0.13055,-0.13055,337.83435,337.83435,337.83435,100706.914,100706.914,100706.914,1.55627,1.55627,1.55627,39.982,39.982,39.982,17.544,17.544,17.544,0.09096,0.09096,0.09096,0.00255,0.00255,0.00255
Pr26 ,A7            ,1,Control   ,7,25/04/2022,29_HG_mix_st_16 ,1,scan1       ,4820049,4820049,4820049,44.043,44.043,44.043,85.916,85.916,85.916,0.468,0.468,0.468,72122.367,72122.367,72122.367,0.6546,0.6546,0.6546,0.42187,0.42187,0.42187,103.4254,103.4254,103.4254,109439.391,109439.391,109439.391,1.49939,1.49939,1.49939,41.83,41.83,41.83,27.024,27.024,27.024,0.2795,0.2795,0.2795,0.07967,0.07967,0.07967
Cr31 ,A8            ,3,Control   ,7,25/04/2022,29_HG_mix_st_16 ,2,scan1       ,10875052,10875052,10875052,74.856,74.856,74.856,100.909,100.909,100.909,0.621,0.621,0.621,91843.961,91843.961,91843.961,0.74997,0.74997,0.74997,0.44279,0.44279,0.44279,107.7331,107.7331,107.7331,145279.234,145279.234,145279.234,1.54615,1.54615,1.54615,40.297,40.297,40.297,33.04,33.04,33.04,0.21536,0.21536,0.21536,0.04297,0.04297,0.04297
Bs79 ,A9            ,2,Control   ,7,25/04/2022,29_HG_mix_st_16 ,3,scan1       ,3180579.75,3180579.75,3180579.75,28.36,28.36,28.36,77.024,77.024,77.024,0.479,0.479,0.479,70800.305,70800.305,70800.305,0.78386,0.78386,0.78386,-0.11872,-0.11872,-0.11872,339.34747,339.34747,339.34747,112150.984,112150.984,112150.984,1.57464,1.57464,1.57464,39.423,39.423,39.423,19.792,19.792,19.792,0.10113,0.10113,0.10113,0.00486,0.00486,0.00486
Bs79 ,A10           ,3,Control   ,7,25/04/2022,29_HG_mix_st_16 ,4,scan1       ,2167423.25,2167423.25,2167423.25,22.563,22.563,22.563,65.832,65.832,65.832,0.411,0.411,0.411,61523.32,61523.32,61523.32,0.78693,0.78693,0.78693,-0.12676,-0.12676,-0.12676,337.59293,337.59293,337.59293,96062.695,96062.695,96062.695,1.5551,1.5551,1.5551,40.018,40.018,40.018,17.093,17.093,17.093,0.0998,0.0998,0.0998,0.00605,0.00605,0.00605
Pr26 ,B6            ,3,Control   ,7,25/04/2022,29_HG_mix_st_16 ,5,scan1       ,3186698.25,3186698.25,3186698.25,28.246,28.246,28.246,42.168,42.168,42.168,0.482,0.482,0.482,72979.047,72979.047,72979.047,0.64007,0.64007,0.64007,0.42195,0.42195,0.42195,102.9136,102.9136,102.9136,112818.344,112818.344,112818.344,1.52573,1.52573,1.52573,40.95,40.95,40.95,21.275,21.275,21.275,0.2879,0.2879,0.2879,0.08604,0.08604,0.08604
Bs49 ,B7            ,3,Control   ,7,25/04/2022,29_HG_mix_st_16 ,6,scan1       ,1514493,1514493,1514493,16.584,16.584,16.584,27.871,27.871,27.871,0.39,0.39,0.39,57442.68,57442.68,57442.68,0.7438,0.7438,0.7438,0.46632,0.46632,0.46632,108.01884,108.01884,108.01884,91323.633,91323.633,91323.633,1.58624,1.58624,1.58624,39.08,39.08,39.08,13.191,13.191,13.191,0.24391,0.24391,0.24391,0.04578,0.04578,0.04578
Mn24 ,B8            ,4,Control   ,7,25/04/2022,29_HG_mix_st_16 ,7,scan1       ,3749140,3749140,3749140,28.843,28.843,28.843,43.075,43.075,43.075,0.555,0.555,0.555,83777.57,83777.57,83777.57,0.68324,0.68324,0.68324,0.40188,0.40188,0.40188,105.63457,105.63457,105.63457,129985.141,129985.141,129985.141,1.53666,1.53666,1.53666,40.598,40.598,40.598,23.05,23.05,23.05,0.2105,0.2105,0.2105,0.05842,0.05842,0.05842
Bs49 ,B9            ,4,Control   ,7,25/04/2022,29_HG_mix_st_16 ,8,scan1       ,1977713.875,1977713.875,1977713.875,20.703,20.703,20.703,57.334,57.334,57.334,0.408,0.408,0.408,59453.551,59453.551,59453.551,0.73942,0.73942,0.73942,0.45741,0.45741,0.45741,108.63202,108.63202,108.63202,95529.562,95529.562,95529.562,1.6022,1.6022,1.6022,38.618,38.618,38.618,16.104,16.104,16.104,0.23277,0.23277,0.23277,0.04204,0.04204,0.04204
Mn24 ,A1            ,1,Control   ,7,25/04/2022,29_HG_mix_st_16 ,0,scan2       ,5697180,5697180,5697180,39.557,39.557,39.557,55.766,55.766,55.766,0.615,0.615,0.615,95332.812,95332.812,95332.812,0.69052,0.69052,0.69052,0.41424,0.41424,0.41424,105.41291,105.41291,105.41291,144026.328,144026.328,144026.328,1.49159,1.49159,1.49159,42.099,42.099,42.099,24.578,24.578,24.578,0.2236,0.2236,0.2236,0.06069,0.06069,0.06069
Mn24 ,A2            ,2,Control   ,7,25/04/2022,29_HG_mix_st_16 ,1,scan2       ,6420607,6420607,6420607,38.693,38.693,38.693,82.848,82.848,82.848,0.709,0.709,0.709,109828.344,109828.344,109828.344,0.70348,0.70348,0.70348,0.42541,0.42541,0.42541,104.96113,104.96113,104.96113,165936.672,165936.672,165936.672,1.49068,1.49068,1.49068,42.13,42.13,42.13,25.854,25.854,25.854,0.23705,0.23705,0.23705,0.06146,0.06146,0.06146
Cr31 ,A3            ,1,Control   ,7,25/04/2022,29_HG_mix_st_16 ,2,scan2       ,11749961,11749961,11749961,72.956,72.956,72.956,95.569,95.569,95.569,0.688,0.688,0.688,94913.688,94913.688,94913.688,0.77566,0.77566,0.77566,0.48965,0.48965,0.48965,105.72182,105.72182,105.72182,161056.406,161056.406,161056.406,1.66024,1.66024,1.66024,37.035,37.035,37.035,29.174,29.174,29.174,0.29332,0.29332,0.29332,0.05083,0.05083,0.05083
Mn24 ,A4            ,3,Control   ,7,25/04/2022,29_HG_mix_st_16 ,3,scan2       ,6409441.5,6409441.5,6409441.5,39.55,39.55,39.55,75.991,75.991,75.991,0.693,0.693,0.693,106249.852,106249.852,106249.852,0.71435,0.71435,0.71435,0.43941,0.43941,0.43941,104.9669,104.9669,104.9669,162060.75,162060.75,162060.75,1.50412,1.50412,1.50412,41.669,41.669,41.669,28.896,28.896,28.896,0.24959,0.24959,0.24959,0.06144,0.06144,0.06144
Cr31 ,A5            ,2,Control   ,7,25/04/2022,29_HG_mix_st_16 ,4,scan2       ,8473465,8473465,8473465,65.041,65.041,65.041,89.846,89.846,89.846,0.557,0.557,0.557,80696.125,80696.125,80696.125,0.75608,0.75608,0.75608,0.46379,0.46379,0.46379,106.35087,106.35087,106.35087,130278.359,130278.359,130278.359,1.58343,1.58343,1.58343,39.162,39.162,39.162,34.722,34.722,34.722,0.26491,0.26491,0.26491,0.04921,0.04921,0.04921
Pr26 ,B1            ,2,Control   ,7,25/04/2022,29_HG_mix_st_16 ,5,scan2       ,3121966,3121966,3121966,27.75,27.75,27.75,69.287,69.287,69.287,0.481,0.481,0.481,75044.922,75044.922,75044.922,0.65745,0.65745,0.65745,0.438,0.438,0.438,101.92293,101.92293,101.92293,112504.766,112504.766,112504.766,1.47979,1.47979,1.47979,42.513,42.513,42.513,21.126,21.126,21.126,0.31112,0.31112,0.31112,0.09019,0.09019,0.09019
Bs49 ,B2            ,1,Control   ,7,25/04/2022,29_HG_mix_st_16 ,6,scan2       ,1504776.75,1504776.75,1504776.75,17.292,17.292,17.292,25.549,25.549,25.549,0.372,0.372,0.372,58196.797,58196.797,58196.797,0.7519,0.7519,0.7519,0.4756,0.4756,0.4756,107.43777,107.43777,107.43777,87023.742,87023.742,87023.742,1.49291,1.49291,1.49291,42.053,42.053,42.053,13.928,13.928,13.928,0.26125,0.26125,0.26125,0.04836,0.04836,0.04836
Bs79 ,B3            ,4,Control   ,7,25/04/2022,29_HG_mix_st_16 ,7,scan2       ,3555138.5,3555138.5,3555138.5,32.283,32.283,32.283,71.134,71.134,71.134,0.471,0.471,0.471,72762.727,72762.727,72762.727,0.79299,0.79299,0.79299,-0.03276,-0.03276,-0.03276,7.6779,7.6779,7.6779,110124.617,110124.617,110124.617,1.50656,1.50656,1.50656,41.586,41.586,41.586,23.785,23.785,23.785,0.13897,0.13897,0.13897,0.01636,0.01636,0.01636
Cr31 ,B4            ,4,Control   ,7,25/04/2022,29_HG_mix_st_16 ,8,scan2       ,9744070,9744070,9744070,70.761,70.761,70.761,94.914,94.914,94.914,0.588,0.588,0.588,84460.953,84460.953,84460.953,0.77074,0.77074,0.77074,0.49259,0.49259,0.49259,106.09254,106.09254,106.09254,137703.578,137703.578,137703.578,1.59033,1.59033,1.59033,38.96,38.96,38.96,32.502,32.502,32.502,0.29781,0.29781,0.29781,0.05089,0.05089,0.05089
Pr26 ,A6            ,1,UV8       ,7,25/04/2022,30_HG_mix_st_16 ,0,scan1       ,5175988.375,5867313,4541536.5,42.25225,44.173,39.817,56.13175,59.278,53.228,0.52225,0.568,0.487,85406.713,93646.203,79369.766,0.6414675,0.64815,0.63125,0.41032,0.42145,0.39737,103.9082975,104.76344,102.61026,122217.4863,132825.031,114060.281,1.4112725,1.42201,1.39932,45.1225,45.612,44.686,23.75525,24.507,23.068,0.264125,0.284,0.24098,0.077095,0.08701,0.06984
Bs79 ,A7            ,1,UV8       ,7,25/04/2022,30_HG_mix_st_16 ,1,scan1       ,4959191.375,5363343,4633598,40.78925,42.808,38.648,85.643,96.343,73.913,0.519,0.535,0.504,77522.30675,79979.867,74856.094,0.784255,0.78973,0.78076,-0.05821,-0.04915,-0.06359,264.4598475,355.91385,0.23779,121498.8263,125288.477,117942.797,1.5604625,1.56754,1.55468,39.85325,40.031,39.637,25.6115,27.483,23.869,0.109435,0.11732,0.09434,0.0070325,0.00882,0.00505
Cr31 ,A8            ,3,UV8       ,7,25/04/2022,30_HG_mix_st_16 ,2,scan1       ,12805255,13526451,12465111,75.5,77.033,72.923,95.26,98.746,88.943,0.7245,0.75,0.698,107217.0313,110450.594,101025.305,0.77073,0.7765,0.75934,0.46126,0.47282,0.44225,106.9339425,106.97908,106.84011,169613.0465,175591.984,163367.578,1.5537575,1.58509,1.52034,40.0745,41.127,39.113,29.5835,29.919,29.25,0.2368575,0.24778,0.21918,0.044335,0.04459,0.04384
Bs79 ,A9            ,2,UV8       ,7,25/04/2022,30_HG_mix_st_16 ,3,scan1       ,3608600.25,3876613.75,3410099.75,28.897,29.678,28.163,66.79725,82.907,54.653,0.53325,0.558,0.509,78919.8165,82223.914,75193.461,0.7936825,0.79824,0.78962,-0.12452,-0.11602,-0.13048,338.467,344.00134,333.88281,124802.26,130620.555,119165.188,1.575525,1.58213,1.56941,39.398,39.581,39.201,19.5575,20.041,19.136,0.0967,0.10823,0.08625,0.002405,0.00471,-0.00026
Bs79 ,A10           ,3,UV8       ,7,25/04/2022,30_HG_mix_st_16 ,4,scan1       ,2342984.125,2526643.5,2198618.75,22.3165,22.861,21.55,41.57025,43.968,37.862,0.44825,0.472,0.43,67992.86425,71369.406,65003.895,0.79707,0.8013,0.7924,-0.1312275,-0.12281,-0.1379,339.0395575,342.71185,334.16901,104908.4453,110523.516,100631.523,1.5383825,1.54458,1.53133,40.54375,40.769,40.346,15.95075,16.311,15.435,0.1022,0.11232,0.09169,0.0041575,0.00607,0.00148
Pr26 ,B6            ,3,UV8       ,7,25/04/2022,30_HG_mix_st_16 ,5,scan1       ,4266928.188,5023950.5,3642961.25,31.2685,33.253,29.16,47.1345,48.734,45.193,0.58125,0.646,0.534,93992.79475,106066.984,86353.406,0.6506625,0.65912,0.64347,0.4304625,0.43729,0.41533,103.853475,104.71024,102.70722,135983.5235,151081.281,124929.68,1.4305975,1.44879,1.40802,44.355,45.251,43.647,22.86275,23.625,21.792,0.2778925,0.30077,0.2502,0.0803775,0.08953,0.07308
Bs49 ,B7            ,3,UV8       ,7,25/04/2022,30_HG_mix_st_16 ,6,scan1       ,2244177.313,2527959.25,1988109.25,20.125,21.293,18.898,34.0045,35.048,32.703,0.4755,0.507,0.45,69894.01925,74538.344,66359.312,0.75447,0.75719,0.75073,0.472125,0.4795,0.46683,109.038835,109.35289,108.66861,111257.617,118720,105200.172,1.58791,1.59599,1.58211,39.03175,39.201,38.796,15.593,16.358,14.76,0.237355,0.25021,0.22481,0.0403175,0.04221,0.03853
Mn24 ,B8            ,4,UV8       ,7,25/04/2022,30_HG_mix_st_16 ,7,scan1       ,5565910.125,6197288.5,4847202.5,31.74525,33.022,29.709,45.1855,46.497,43.519,0.74725,0.808,0.697,118170.0567,130253.133,107413.773,0.700745,0.71136,0.69474,0.4308525,0.43713,0.42118,106.38284,107.30392,105.35844,174911.3945,189152.094,163137.031,1.468475,1.50417,1.44103,42.937,43.942,41.667,22.013,22.595,21.507,0.2227,0.24105,0.20071,0.05755,0.06508,0.05102
Bs49 ,B9            ,4,UV8       ,7,25/04/2022,30_HG_mix_st_16 ,8,scan1       ,3008074.438,3346350.25,2728533,24.15425,25.545,22.874,42.53075,46.57,39.398,0.5315,0.56,0.51,78703.67575,82900.633,75374.148,0.75026,0.75298,0.74866,0.46331,0.46917,0.45691,109.689205,110.12608,109.28807,124323.9983,130996.141,119287.766,1.5744475,1.57787,1.56794,39.4295,39.625,39.327,18.0355,19.017,17.262,0.2284725,0.24231,0.21664,0.036915,0.03907,0.03475
Mn24 ,A1            ,1,UV8       ,7,25/04/2022,30_HG_mix_st_16 ,0,scan2       ,6993505.5,7614057.5,6257546.5,41.201,42.834,38.807,61.43225,64.382,58.818,0.72425,0.771,0.689,115783.873,125616.344,107348.648,0.7086875,0.71775,0.7024,0.4355575,0.44013,0.42978,105.555115,106.44136,104.66454,169487.8553,180402.281,161222.953,1.44612,1.481,1.41918,43.76975,44.798,42.47,23.8555,24.81,23.29,0.236605,0.25249,0.2183,0.0603525,0.06686,0.05452
Mn24 ,A2            ,2,UV8       ,7,25/04/2022,30_HG_mix_st_16 ,1,scan2       ,7947474,8764341,7259277.5,43.72425,45.237,41.56,84.83775,92.667,80.004,0.77575,0.828,0.739,122794.736,132920.953,114720.523,0.7132925,0.72366,0.70644,0.4439575,0.44697,0.43788,104.976505,105.76633,104.17977,181555.2463,193741.969,172908.219,1.46171,1.48861,1.44111,43.1765,43.939,42.202,26.55625,27.049,25.891,0.25333,0.26572,0.23629,0.0629775,0.06881,0.05741
Cr31 ,A3            ,1,UV8       ,7,25/04/2022,30_HG_mix_st_16 ,2,scan2       ,13328214.5,14148388,12805395,72.32075,73.717,69.986,92.33475,95.122,90.838,0.78775,0.822,0.742,107043.1288,111073.625,100087.781,0.7806275,0.787,0.77122,0.4902675,0.50372,0.47302,105.598435,105.72757,105.53098,184337.1563,192327.062,173710.688,1.690505,1.71842,1.66366,36.27325,36.946,35.585,28.149,29.163,26.927,0.29036,0.31023,0.26801,0.050405,0.0509,0.04973
Mn24 ,A4            ,3,UV8       ,7,25/04/2022,30_HG_mix_st_16 ,3,scan2       ,7995932.625,8699904,7412455,44.882,45.715,43.921,80.453,83.229,77.945,0.761,0.819,0.715,117418.7285,128189.336,108872.57,0.723675,0.73276,0.71759,0.4515725,0.45513,0.44476,104.8451375,105.55505,104.08322,178129.668,191757.031,167396.5,1.5002575,1.51962,1.47866,41.80775,42.553,41.151,33.151,34.565,31.899,0.26217,0.27919,0.24377,0.0620975,0.06692,0.05702
Cr31 ,A5            ,2,UV8       ,7,25/04/2022,30_HG_mix_st_16 ,4,scan2       ,11113971,11916116,10780188,66.01525,67.575,63.812,89.002,91.802,83.751,0.71975,0.759,0.682,100103.998,103459.625,93456.539,0.77279,0.78125,0.76269,0.4853675,0.50313,0.46876,105.2796825,105.34141,105.21684,168379.711,177495.859,159528.344,1.64787,1.68079,1.61744,37.3765,38.188,36.508,29.53725,30.562,28.516,0.2919675,0.31516,0.27181,0.0526025,0.05307,0.05234
Pr26 ,B1            ,2,UV8       ,7,25/04/2022,30_HG_mix_st_16 ,5,scan2       ,3329149.813,3996418.75,2791688.25,26.88225,28.55,25.131,48.467,58.332,39.791,0.527,0.598,0.475,85617.41025,98216.453,76811.719,0.65979,0.66758,0.65175,0.4399675,0.4448,0.4293,102.521365,103.23774,101.51211,123351.0333,139977.906,111086.195,1.424535,1.43984,1.40634,44.59125,45.32,43.988,20.559,21.47,19.414,0.29864,0.3212,0.27494,0.08645,0.09525,0.07989
Bs49 ,B2            ,1,UV8       ,7,25/04/2022,30_HG_mix_st_16 ,6,scan2       ,1783193.531,2045766.5,1555437,17.85075,19.237,16.632,27.813,29.006,26.867,0.42575,0.454,0.4,66540.9345,70686.031,62939.281,0.76179,0.76454,0.75844,0.4872125,0.49362,0.48065,107.59308,108.00765,107.1713,99600.41025,106342.875,93521.836,1.49343,1.50079,1.48338,42.036,42.386,41.782,13.43525,14.359,12.633,0.2687075,0.28548,0.25254,0.0475625,0.04992,0.04517
Bs79 ,B3            ,4,UV8       ,7,25/04/2022,30_HG_mix_st_16 ,7,scan2       ,3474437.875,3755363.5,3221501.75,30.22675,31.33,28.834,64.7435,67.413,62.929,0.4905,0.512,0.47,75706.09375,78928.234,72389.93,0.7965425,0.80044,0.7925,-0.0218925,-0.01883,-0.02568,15.194155,18.2024,11.73821,114853.7323,119864.133,110013.359,1.509835,1.51653,1.49847,41.47725,41.861,41.253,23.01025,23.854,22.029,0.1562925,0.17322,0.13846,0.0189475,0.02162,0.01653
Cr31 ,B4            ,4,UV8       ,7,25/04/2022,30_HG_mix_st_16 ,8,scan2       ,11031411.5,11917398,10609044,67.18225,68.925,64.952,84.117,85.596,82.413,0.702,0.747,0.658,95982.25575,99569.328,89603.156,0.7751325,0.78148,0.76577,0.48949,0.50412,0.47266,105.8309025,105.94157,105.54939,164243.6405,174762.828,153921.734,1.676095,1.71862,1.65127,36.641,37.27,35.58,26.11725,27.549,24.84,0.293175,0.3124,0.27173,0.050685,0.05177,0.05008
Pr26 ,A6            ,1,UV5       ,7,25/04/2022,31_HG_mix_st_16 ,0,scan1       ,5113781,5113781,5113781,42.853,42.853,42.853,60.678,60.678,60.678,0.51,0.51,0.51,82379.555,82379.555,82379.555,0.63592,0.63592,0.63592,0.41842,0.41842,0.41842,103.4436,103.4436,103.4436,119333.953,119333.953,119333.953,1.42731,1.42731,1.42731,44.475,44.475,44.475,24.359,24.359,24.359,0.28389,0.28389,0.28389,0.08317,0.08317,0.08317
Bs79 ,A7            ,1,UV5       ,7,25/04/2022,31_HG_mix_st_16 ,1,scan1       ,4231056.5,4231056.5,4231056.5,37.724,37.724,37.724,66.574,66.574,66.574,0.479,0.479,0.479,72511.898,72511.898,72511.898,0.78731,0.78731,0.78731,-0.08343,-0.08343,-0.08343,352.41373,352.41373,352.41373,112159.484,112159.484,112159.484,1.53973,1.53973,1.53973,40.5,40.5,40.5,24.317,24.317,24.317,0.11945,0.11945,0.11945,0.00802,0.00802,0.00802
Cr31 ,A8            ,3,UV5       ,7,25/04/2022,31_HG_mix_st_16 ,2,scan1       ,11940233,11940233,11940233,72.206,72.206,72.206,92.833,92.833,92.833,0.707,0.707,0.707,105687.977,105687.977,105687.977,0.76351,0.76351,0.76351,0.46277,0.46277,0.46277,106.64829,106.64829,106.64829,165363.953,165363.953,165363.953,1.53156,1.53156,1.53156,40.761,40.761,40.761,27.784,27.784,27.784,0.24399,0.24399,0.24399,0.04727,0.04727,0.04727
Bs79 ,A9            ,2,UV5       ,7,25/04/2022,31_HG_mix_st_16 ,3,scan1       ,4333024,4333024,4333024,34.108,34.108,34.108,64.862,64.862,64.862,0.543,0.543,0.543,80419.742,80419.742,80419.742,0.79274,0.79274,0.79274,-0.09215,-0.09215,-0.09215,351.70523,351.70523,351.70523,127039.258,127039.258,127039.258,1.57438,1.57438,1.57438,39.431,39.431,39.431,23.388,23.388,23.388,0.12271,0.12271,0.12271,0.00739,0.00739,0.00739
Bs79 ,A10           ,3,UV5       ,7,25/04/2022,31_HG_mix_st_16 ,4,scan1       ,2879794.75,2879794.75,2879794.75,25.575,25.575,25.575,61.481,61.481,61.481,0.481,0.481,0.481,71163.164,71163.164,71163.164,0.79505,0.79505,0.79505,-0.1165,-0.1165,-0.1165,346.21967,346.21967,346.21967,112600.547,112600.547,112600.547,1.57784,1.57784,1.57784,39.328,39.328,39.328,18.047,18.047,18.047,0.11691,0.11691,0.11691,0.00659,0.00659,0.00659
Pr26 ,B6            ,3,UV5       ,7,25/04/2022,31_HG_mix_st_16 ,5,scan1       ,3376082.25,3376082.25,3376082.25,28.169,28.169,28.169,39.973,39.973,39.973,0.512,0.512,0.512,82258.773,82258.773,82258.773,0.63608,0.63608,0.63608,0.42718,0.42718,0.42718,102.9949,102.9949,102.9949,119850.438,119850.438,119850.438,1.44325,1.44325,1.44325,43.857,43.857,43.857,20.58,20.58,20.58,0.29071,0.29071,0.29071,0.08818,0.08818,0.08818
Bs49 ,B7            ,3,UV5       ,7,25/04/2022,31_HG_mix_st_16 ,6,scan1       ,2020305,2020305,2020305,18.925,18.925,18.925,27.805,27.805,27.805,0.456,0.456,0.456,67284.602,67284.602,67284.602,0.75927,0.75927,0.75927,0.48533,0.48533,0.48533,108.55847,108.55847,108.55847,106753.133,106753.133,106753.133,1.58141,1.58141,1.58141,39.222,39.222,39.222,14.842,14.842,14.842,0.2652,0.2652,0.2652,0.04253,0.04253,0.04253
Mn24 ,B8            ,4,UV5       ,7,25/04/2022,31_HG_mix_st_16 ,7,scan1       ,5487805,5487805,5487805,30.756,30.756,30.756,46.442,46.442,46.442,0.763,0.763,0.763,123037.898,123037.898,123037.898,0.70242,0.70242,0.70242,0.43358,0.43358,0.43358,105.81322,105.81322,105.81322,178430.5,178430.5,178430.5,1.43815,1.43815,1.43815,44.053,44.053,44.053,21.666,21.666,21.666,0.23126,0.23126,0.23126,0.06029,0.06029,0.06029
Bs49 ,B9            ,4,UV5       ,7,25/04/2022,31_HG_mix_st_16 ,8,scan1       ,2633460.25,2633460.25,2633460.25,23.129,23.129,23.129,60.518,60.518,60.518,0.487,0.487,0.487,70365.758,70365.758,70365.758,0.75108,0.75108,0.75108,0.47453,0.47453,0.47453,109.04876,109.04876,109.04876,113858.93,113858.93,113858.93,1.61089,1.61089,1.61089,38.371,38.371,38.371,16.79,16.79,16.79,0.25399,0.25399,0.25399,0.03974,0.03974,0.03974
Mn24 ,A1            ,1,UV5       ,7,25/04/2022,31_HG_mix_st_16 ,0,scan2       ,5822427.5,5822427.5,5822427.5,37.793,37.793,37.793,60.901,60.901,60.901,0.658,0.658,0.658,104526.055,104526.055,104526.055,0.6961,0.6961,0.6961,0.42874,0.42874,0.42874,104.45773,104.45773,104.45773,154062.25,154062.25,154062.25,1.45499,1.45499,1.45499,43.415,43.415,43.415,23.801,23.801,23.801,0.24972,0.24972,0.24972,0.06662,0.06662,0.06662
Mn24 ,A2            ,2,UV5       ,7,25/04/2022,31_HG_mix_st_16 ,1,scan2       ,7444101,7444101,7444101,40.487,40.487,40.487,68.914,68.914,68.914,0.786,0.786,0.786,125764.312,125764.312,125764.312,0.70899,0.70899,0.70899,0.44207,0.44207,0.44207,104.49212,104.49212,104.49212,183865.922,183865.922,183865.922,1.4459,1.4459,1.4459,43.756,43.756,43.756,25.184,25.184,25.184,0.25895,0.25895,0.25895,0.06576,0.06576,0.06576
